OTU_ID	sample_id	read_count	relative_abundance	member_count	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_94	barcode19	21	0.001004	1		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Magnusiomyces	Magnusiomyces capitatus
OTU_94	barcode20	13	0.000245	1		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Magnusiomyces	Magnusiomyces capitatus
OTU_94	barcode21	0	0.000000	1		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Magnusiomyces	Magnusiomyces capitatus
OTU_131	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Vararia	Vararia minispora
OTU_131	barcode20	18	0.000340	1		Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Vararia	Vararia minispora
OTU_131	barcode21	16	0.000151	1		Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Vararia	Vararia minispora
OTU_142	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Rhizomarasmius	Rhizomarasmius cunninghamietorum
OTU_142	barcode20	34	0.000641	1		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Rhizomarasmius	Rhizomarasmius cunninghamietorum
OTU_142	barcode21	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Rhizomarasmius	Rhizomarasmius cunninghamietorum
OTU_162	barcode19	0	0.000000	1		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genea	Genea balsleyi
OTU_162	barcode20	0	0.000000	1		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genea	Genea balsleyi
OTU_162	barcode21	34	0.000320	1		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genea	Genea balsleyi
OTU_177	barcode19	0	0.000000	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Pseudohyphozyma	Pseudohyphozyma lulangensis
OTU_177	barcode20	0	0.000000	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Pseudohyphozyma	Pseudohyphozyma lulangensis
OTU_177	barcode21	34	0.000320	1		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Pseudohyphozyma	Pseudohyphozyma lulangensis
OTU_292	barcode19	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Diutina	Diutina scorzettiae
OTU_292	barcode20	12	0.000226	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Diutina	Diutina scorzettiae
OTU_292	barcode21	21	0.000198	1		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Diutina	Diutina scorzettiae
OTU_33	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Polychytriales		Polychytrium	Polychytrium aggregatum
OTU_33	barcode20	32	0.000604	1		Chytridiomycota	Chytridiomycetes	Polychytriales		Polychytrium	Polychytrium aggregatum
OTU_33	barcode21	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Polychytriales		Polychytrium	Polychytrium aggregatum
OTU_67	barcode19	0	0.000000	1		Ascomycota	Saccharomycetes	Phaffomycetales	Wickerhamomycetaceae	Wickerhamomyces	Wickerhamomyces xylosivorus
OTU_67	barcode20	32	0.000604	1		Ascomycota	Saccharomycetes	Phaffomycetales	Wickerhamomycetaceae	Wickerhamomyces	Wickerhamomyces xylosivorus
OTU_67	barcode21	0	0.000000	1		Ascomycota	Saccharomycetes	Phaffomycetales	Wickerhamomycetaceae	Wickerhamomyces	Wickerhamomyces xylosivorus
OTU_304	barcode19	0	0.000000	1		Ascomycota	Dipodascomycetes	Dipodascales		Yarrowia	Yarrowia yakushimensis
OTU_304	barcode20	0	0.000000	1		Ascomycota	Dipodascomycetes	Dipodascales		Yarrowia	Yarrowia yakushimensis
OTU_304	barcode21	32	0.000301	1		Ascomycota	Dipodascomycetes	Dipodascales		Yarrowia	Yarrowia yakushimensis
OTU_305	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Thamnomyces	Thamnomyces dendroideus
OTU_305	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Thamnomyces	Thamnomyces dendroideus
OTU_305	barcode21	32	0.000301	1		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Thamnomyces	Thamnomyces dendroideus
OTU_306	barcode19	0	0.000000	1		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia amazonensis
OTU_306	barcode20	15	0.000283	1		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia amazonensis
OTU_306	barcode21	16	0.000151	1		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia amazonensis
OTU_65	barcode19	0	0.000000	1		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Spiromyces	Spiromyces aspiralis
OTU_65	barcode20	0	0.000000	1		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Spiromyces	Spiromyces aspiralis
OTU_65	barcode21	31	0.000292	1		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Spiromyces	Spiromyces aspiralis
OTU_260	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	Phaeotremella ovata
OTU_260	barcode20	30	0.000566	1		Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	Phaeotremella ovata
OTU_260	barcode21	0	0.000000	1		Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	Phaeotremella ovata
OTU_20	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Cantharellus	Cantharellus anzutake
OTU_20	barcode20	14	0.000264	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Cantharellus	Cantharellus anzutake
OTU_20	barcode21	15	0.000141	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Cantharellus	Cantharellus anzutake
OTU_169	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina pakaraimensis
OTU_169	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina pakaraimensis
OTU_169	barcode21	29	0.000273	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina pakaraimensis
OTU_266	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Cryptotrichosporon	Cryptotrichosporon siamense
OTU_266	barcode20	29	0.000547	1		Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Cryptotrichosporon	Cryptotrichosporon siamense
OTU_266	barcode21	0	0.000000	1		Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Cryptotrichosporon	Cryptotrichosporon siamense
OTU_288	barcode19	14	0.000669	1		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera jadinii
OTU_288	barcode20	14	0.000264	1		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera jadinii
OTU_288	barcode21	0	0.000000	1		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera jadinii
OTU_298	barcode19	0	0.000000	2		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta soli
OTU_298	barcode20	0	0.000000	2		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta soli
OTU_298	barcode21	29	0.000273	2		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta soli
OTU_98	barcode19	0	0.000000	2		Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	Lobulomyces	Lobulomyces poculatus
OTU_98	barcode20	17	0.000321	2		Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	Lobulomyces	Lobulomyces poculatus
OTU_98	barcode21	12	0.000113	2		Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	Lobulomyces	Lobulomyces poculatus
OTU_103	barcode19	14	0.000669	1		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Deakozyma	Deakozyma indianensis
OTU_103	barcode20	0	0.000000	1		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Deakozyma	Deakozyma indianensis
OTU_103	barcode21	14	0.000132	1		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Deakozyma	Deakozyma indianensis
OTU_128	barcode19	0	0.000000	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Boekhoutia	Boekhoutia sterigmata
OTU_128	barcode20	14	0.000264	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Boekhoutia	Boekhoutia sterigmata
OTU_128	barcode21	14	0.000132	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Boekhoutia	Boekhoutia sterigmata
OTU_141	barcode19	0	0.000000	1		Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora	Thecaphora australiensis
OTU_141	barcode20	0	0.000000	1		Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora	Thecaphora australiensis
OTU_141	barcode21	28	0.000263	1		Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora	Thecaphora australiensis
OTU_153	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales		Operculomyces	Operculomyces laminatus
OTU_153	barcode20	13	0.000245	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales		Operculomyces	Operculomyces laminatus
OTU_153	barcode21	14	0.000132	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales		Operculomyces	Operculomyces laminatus
OTU_228	barcode19	0	0.000000	1		Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia lusitanica
OTU_228	barcode20	0	0.000000	1		Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia lusitanica
OTU_228	barcode21	28	0.000263	1		Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia lusitanica
OTU_70	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium brooksianum
OTU_70	barcode20	14	0.000264	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium brooksianum
OTU_70	barcode21	13	0.000122	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium brooksianum
OTU_11	barcode19	0	0.000000	1		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces amatsuensis
OTU_11	barcode20	12	0.000226	1		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces amatsuensis
OTU_11	barcode21	13	0.000122	1		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces amatsuensis
OTU_174	barcode19	15	0.000717	1		Basidiomycota	Pucciniomycetes	Pucciniales	Crossopsoraceae	Stomatisora	Stomatisora psychotriicola
OTU_174	barcode20	0	0.000000	1		Basidiomycota	Pucciniomycetes	Pucciniales	Crossopsoraceae	Stomatisora	Stomatisora psychotriicola
OTU_174	barcode21	12	0.000113	1		Basidiomycota	Pucciniomycetes	Pucciniales	Crossopsoraceae	Stomatisora	Stomatisora psychotriicola
OTU_207	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Protrudomycetaceae	Protrudomyces	Protrudomyces lateralis
OTU_207	barcode20	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Protrudomycetaceae	Protrudomyces	Protrudomyces lateralis
OTU_207	barcode21	26	0.000245	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Protrudomycetaceae	Protrudomyces	Protrudomyces lateralis
OTU_213	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Holtermanniales		Holtermannia	Holtermannia saccardoi
OTU_213	barcode20	0	0.000000	1		Basidiomycota	Tremellomycetes	Holtermanniales		Holtermannia	Holtermannia saccardoi
OTU_213	barcode21	26	0.000245	1		Basidiomycota	Tremellomycetes	Holtermanniales		Holtermannia	Holtermannia saccardoi
OTU_243	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Triparticalcar	Triparticalcar equi
OTU_243	barcode20	14	0.000264	1		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Triparticalcar	Triparticalcar equi
OTU_243	barcode21	11	0.000104	1		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Triparticalcar	Triparticalcar equi
OTU_144	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina cerebriformis
OTU_144	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina cerebriformis
OTU_144	barcode21	25	0.000235	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina cerebriformis
OTU_262	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus mesotephrus
OTU_262	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus mesotephrus
OTU_262	barcode21	25	0.000235	1		Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus mesotephrus
OTU_302	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces limnicus
OTU_302	barcode20	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces limnicus
OTU_302	barcode21	25	0.000235	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces limnicus
OTU_307	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Fuscocatenula	Fuscocatenula submersa
OTU_307	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Fuscocatenula	Fuscocatenula submersa
OTU_307	barcode21	25	0.000235	1		Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Fuscocatenula	Fuscocatenula submersa
OTU_158	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius taedae
OTU_158	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius taedae
OTU_158	barcode21	24	0.000226	1		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius taedae
OTU_173	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	Piskurozyma stramentorum
OTU_173	barcode20	24	0.000453	1		Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	Piskurozyma stramentorum
OTU_173	barcode21	0	0.000000	1		Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	Piskurozyma stramentorum
OTU_17	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia macrospora
OTU_17	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia macrospora
OTU_17	barcode21	23	0.000216	1		Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia macrospora
OTU_214	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Sistotremastrales	Sistotremastraceae	Sistotremastrum	Sistotremastrum vigilans
OTU_214	barcode20	23	0.000434	1		Basidiomycota	Agaricomycetes	Sistotremastrales	Sistotremastraceae	Sistotremastrum	Sistotremastrum vigilans
OTU_214	barcode21	0	0.000000	1		Basidiomycota	Agaricomycetes	Sistotremastrales	Sistotremastraceae	Sistotremastrum	Sistotremastrum vigilans
OTU_224	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita chepangianoides
OTU_224	barcode20	13	0.000245	1		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita chepangianoides
OTU_224	barcode21	10	0.000094	1		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita chepangianoides
OTU_239	barcode19	0	0.000000	1		Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Chaetomella	Chaetomella zambiensis
OTU_239	barcode20	0	0.000000	1		Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Chaetomella	Chaetomella zambiensis
OTU_239	barcode21	23	0.000216	1		Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Chaetomella	Chaetomella zambiensis
OTU_100	barcode19	0	0.000000	1		Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dacrymyces	Dacrymyces venustus
OTU_100	barcode20	0	0.000000	1		Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dacrymyces	Dacrymyces venustus
OTU_100	barcode21	22	0.000207	1		Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dacrymyces	Dacrymyces venustus
OTU_183	barcode19	0	0.000000	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Microsporomycetaceae	Microsporomyces	Microsporomyces ellipsoideus
OTU_183	barcode20	0	0.000000	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Microsporomycetaceae	Microsporomyces	Microsporomyces ellipsoideus
OTU_183	barcode21	22	0.000207	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Microsporomycetaceae	Microsporomyces	Microsporomyces ellipsoideus
OTU_184	barcode19	0	0.000000	1		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus noonimiae
OTU_184	barcode20	0	0.000000	1		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus noonimiae
OTU_184	barcode21	22	0.000207	1		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus noonimiae
OTU_201	barcode19	0	0.000000	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales		Robertozyma	Robertozyma ningxiaensis
OTU_201	barcode20	0	0.000000	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales		Robertozyma	Robertozyma ningxiaensis
OTU_201	barcode21	22	0.000207	1		Basidiomycota	Cystobasidiomycetes	Cystobasidiales		Robertozyma	Robertozyma ningxiaensis
OTU_210	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum subberkeleyanum
OTU_210	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum subberkeleyanum
OTU_210	barcode21	22	0.000207	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum subberkeleyanum
OTU_223	barcode19	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia tuberculata
OTU_223	barcode20	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia tuberculata
OTU_223	barcode21	22	0.000207	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia tuberculata
OTU_2	barcode19	0	0.000000	1		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces dupontii
OTU_2	barcode20	0	0.000000	1		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces dupontii
OTU_2	barcode21	21	0.000198	1		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces dupontii
OTU_204	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum minospororufescens
OTU_204	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum minospororufescens
OTU_204	barcode21	21	0.000198	1		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum minospororufescens
OTU_209	barcode19	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum minor
OTU_209	barcode20	0	0.000000	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum minor
OTU_209	barcode21	21	0.000198	1		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum minor
OTU_241	barcode19	0	0.000000	1		Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Annabella	Annabella australiensis
OTU_241	barcode20	0	0.000000	1		Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Annabella	Annabella australiensis
OTU_241	barcode21	21	0.000198	1		Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Annabella	Annabella australiensis
OTU_43	barcode19	20	0.000956	1		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum abscissum
OTU_43	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum abscissum
OTU_43	barcode21	0	0.000000	1		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum abscissum
OTU_119	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Paraisaria	Paraisaria alba
OTU_119	barcode20	0	0.000000	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Paraisaria	Paraisaria alba
OTU_119	barcode21	20	0.000188	1		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Paraisaria	Paraisaria alba
OTU_155	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces chaetifer
OTU_155	barcode20	20	0.000377	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces chaetifer
OTU_155	barcode21	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces chaetifer
OTU_202	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita vernicoccora
OTU_202	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita vernicoccora
OTU_202	barcode21	20	0.000188	1		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita vernicoccora
OTU_217	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe viscata
OTU_217	barcode20	20	0.000377	1		Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe viscata
OTU_217	barcode21	0	0.000000	1		Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe viscata
OTU_55	barcode19	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	Boothiomyces macroporosus
OTU_55	barcode20	0	0.000000	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	Boothiomyces macroporosus
OTU_55	barcode21	19	0.000179	1		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	Boothiomyces macroporosus
OTU_69	barcode19	0	0.000000	1		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Geotrichum	Geotrichum fermentans
OTU_69	barcode20	0	0.000000	1		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Geotrichum	Geotrichum fermentans
OTU_69	barcode21	19	0.000179	1		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Geotrichum	Geotrichum fermentans
OTU_123	barcode19	0	0.000000	1		Ascomycota	Sordariomycetes	Falcocladiales	Falcocladiaceae	Falcocladium	Falcocladium turbinatum
OTU_123	barcode20	19	0.000358	1		Ascomycota	Sordariomycetes	Falcocladiales	Falcocladiaceae	Falcocladium	Falcocladium turbinatum
OTU_123	barcode21	0	0.000000	1		Ascomycota	Sordariomycetes	Falcocladiales	Falcocladiaceae	Falcocladium	Falcocladium turbinatum
OTU_146	barcode19	0	0.000000	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	Bensingtonia pseudorectispora
OTU_146	barcode20	0	0.000000	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	Bensingtonia pseudorectispora
OTU_146	barcode21	19	0.000179	1		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	Bensingtonia pseudorectispora
OTU_150	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon arctostaphyli
OTU_150	barcode20	19	0.000358	1		Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon arctostaphyli
OTU_150	barcode21	0	0.000000	1		Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon arctostaphyli
OTU_198	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema chloroporum
OTU_198	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema chloroporum
OTU_198	barcode21	19	0.000179	1		Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema chloroporum
OTU_253	barcode19	0	0.000000	1		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija	Vanrija nantouana
OTU_253	barcode20	19	0.000358	1		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija	Vanrija nantouana
OTU_253	barcode21	0	0.000000	1		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija	Vanrija nantouana
OTU_281	barcode19	0	0.000000	1		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Neosarcodon	Neosarcodon umbilicatus
OTU_281	barcode20	0	0.000000	1		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Neosarcodon	Neosarcodon umbilicatus
OTU_281	barcode21	19	0.000179	1		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Neosarcodon	Neosarcodon umbilicatus
OTU_129	barcode19	0	0.000000	1		Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Arxiozyma	Arxiozyma pintolopesii
OTU_129	barcode20	0	0.000000	1		Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Arxiozyma	Arxiozyma pintolopesii
