sample_id	cluster_id	abundance	Kingdom	Phylum	Class	Order	Family	Genus	Species	ncbi tax number	read_count
barcode21	97	0.003762036064		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Dactylidispora	Dactylidispora singaporensis	1661797	720.9
barcode21	146	0.000100308550		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	Bensingtonia pseudorectispora	2877774	19.2
barcode21	191	0.000207854967		Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora rhododendri	2877788	39.8
barcode21	258	0.001733129736		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Entomortierella	Entomortierella sugadairana	2991538	332.1
barcode21	201	0.000112060569		Basidiomycota	Cystobasidiomycetes	Cystobasidiales		Robertozyma	Robertozyma ningxiaensis	2877791	21.5
barcode21	196	0.000232634011		Basidiomycota	Cystobasidiomycetes	Cystobasidiales		Begerowomyces	Begerowomyces foliicola	2877792	44.6
barcode21	145	0.000256395737		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa cylindrica	2877765	49.1
barcode21	85	0.000190613064		Mucoromycota		Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	Calcarisporiella thermophila	911321	36.5
barcode21	86	0.000116104521		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera lachancei	65818	22.2
barcode21	71	0.000174592938		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea derodonti	234567	33.5
barcode21	71	0.000216599533		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea arcana	234568	41.5
barcode21	88	0.000244524571		Basidiomycota	Pucciniomycetes	Pucciniales	Sphaerophragmiaceae	Dasyspora	Dasyspora nitidae	1006461	46.9
barcode21	32	0.002019192954		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Fimicolochytrium	Fimicolochytrium jonesii	1396493	386.9
barcode21	32	0.001308103649		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Geranomyces	Geranomyces tanneri	1134076	250.7
barcode21	32	0.001605969323		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Thoreauomyces	Thoreauomyces humboldtii	1396496	307.8
barcode21	32	0.000180749517		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Geranomyces	Geranomyces michiganensis	1134077	34.6
barcode21	65	0.000161301814		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Spiromyces	Spiromyces aspiralis	68401	30.9
barcode21	0	0.000115799527		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella exiguelata	2841483	22.2
barcode21	0	0.000160918319		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella longiechinula	2565641	30.8
barcode21	28	0.000121212344		Ascomycota	Pneumocystomycetes	Pneumocystales	Pneumocystaceae	Pneumocystis	Pneumocystis carinii	4754	23.2
barcode21	46	0.000126065401		Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Berkeleyomyces	Berkeleyomyces rouxiae	2035830	24.2
barcode21	250	0.000249710387		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Starmerella	Starmerella riodocensis	308924	47.9
barcode21	55	0.000097970007		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	Boothiomyces macroporosus	261099	18.8
barcode21	84	0.001120747405		Ascomycota				Novakomyces	Novakomyces olei	2605921	214.8
barcode21	32	0.000139535471		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Fimicolochytrium	Fimicolochytrium alabamae	1396494	26.7
barcode21	169	0.000151731361		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina pakaraimensis	1190719	29.1
barcode21	149	0.000077830960		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina monodiminutiva	334125	14.9
barcode21	20	0.000078026412		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Cantharellus	Cantharellus anzutake	1750568	15.0
barcode21	156	0.000212714013		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina cinereoglebosa	1115089	40.8
barcode21	249	0.000092200639		Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema	Papiliotrema zeae	2292778	17.7
barcode21	82	0.000114880793		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Myxozyma	Myxozyma udenii	54100	22.0
barcode21	35	0.002434800363		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Sugiyamaella	Sugiyamaella lignohabitans	796027	466.6
barcode21	35	0.000174727386		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Spencermartinsiella	Spencermartinsiella europaea	933994	33.5
barcode21	40	0.000195777279		Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Narasimhella	Narasimhella hyalinospora	78596	37.5
barcode21	12	0.000229603156		Ascomycota	Sordariomycetes	Microascales	Gondwanamycetaceae	Knoxdaviesia	Knoxdaviesia proteae	1215355	44.0
barcode21	95	0.000558368400		Basidiomycota	Classiculomycetes	Classiculales	Classiculaceae	Classicula	Classicula sinensis	2027812	107.0
barcode21	82	0.000264698557		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Myxozyma	Myxozyma vanderwaltii	54101	50.7
barcode21	26	0.000516861474		Basidiomycota	Agaricomycetes	Boletales	Pisolithaceae	Pisolithus	Pisolithus orientalis	936130	99.0
barcode21	79	0.000587688324		Ascomycota				Saitoella	Saitoella complicata	5606	112.6
barcode21	89	0.000071329639		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia rancensis	208486	13.7
barcode21	216	0.001267431951		Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera megalocarpum	415601	242.9
barcode21	299	0.000077584814		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces chiangraiensis	3231533	14.9
barcode21	299	0.000124238849		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces aquaticus	3231531	23.8
barcode21	302	0.000130505130		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces limnicus	3231532	25.0
barcode21	290	0.000184079523		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces haynaldii	382530	35.3
barcode21	303	0.001690949136		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces thailandicus	3058949	324.0
barcode21	40	0.000088710817		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus heteromorphus	51019	17.0
barcode21	15	0.000089286920		Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Parafenestella	Parafenestella ostryae	1986178	17.1
barcode21	108	0.000325019556		Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Clypeoloculus	Clypeoloculus akitaensis	1303431	62.3
barcode21	107	0.000588128437		Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Darksidea	Darksidea zeta	1571505	112.7
barcode21	154	0.000165901276		Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium mucilaginum	2877763	31.8
barcode21	74	0.000097244289		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ambrosiozyma	Ambrosiozyma cicatricosa	44082	18.6
barcode21	52	0.000073537456		Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Phaffia	Phaffia rhodozyma	264483	14.1
barcode21	52	0.000779591437		Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium macerans	89926	149.4
barcode21	93	0.000324145359		Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia cerealis	610337	62.1
barcode21	29	0.001057519052		Basidiomycota	Agaricomycetes	Lepidostromatales	Lepidostromataceae	Sulzbacheromyces	Sulzbacheromyces miomboensis	2021465	202.7
barcode21	29	0.000408968928		Basidiomycota	Agaricomycetes	Lepidostromatales	Lepidostromataceae	Sulzbacheromyces	Sulzbacheromyces bicolor	1977396	78.4
barcode21	15	0.001074029131		Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Gloniopsis	Gloniopsis calami	1903024	205.8
barcode21	47	0.000378101697		Bacillariophyta	Bacillariophyceae	Naviculales	Phaeodactylaceae	Phaeodactylum	Phaeodactylum tricornutum	2850	72.5
barcode21	270	0.001098505221		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria sorghi	1132468	210.5
barcode21	180	0.000129712962		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia coatesiae	2231374	24.9
barcode21	182	0.000631953870		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia colbranii	2211346	121.1
barcode21	105	0.000456232397		Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	Olpidium brassicae	70189	87.4
barcode21	72	0.000740124685		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Danielozyma	Danielozyma litseae	507509	141.8
barcode21	53	0.000059874251		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma	Candidozyma duobushaemuli	1231522	11.5
barcode21	179	0.000805155367		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces cellobiolyticus	2877793	154.3
barcode21	73	0.001069426087		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces beijingensis	243823	204.9
barcode21	179	0.000297812455		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces ellipsoideus	2877794	57.1
barcode21	73	0.000455016269		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces jilinensis	243824	87.2
barcode21	179	0.000496243869		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces reniformis	2877821	95.1
barcode21	71	0.000134812217		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea fungicola	95809	25.8
barcode21	66	0.000173126960		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella	Sungouiella akabanensis	78172	33.2
barcode21	35	0.000248116393		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Sugiyamaella	Sugiyamaella mastotermitis	1857663	47.5
barcode21	38	0.000111286085		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium pullulans	5580	21.3
barcode21	57	0.000123698897		Mucoromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora cavernata	1079897	23.7
barcode21	86	0.000461099813		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera mississippiensis	53607	88.4
barcode21	0	0.000074879377		Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Phaffia	Phaffia aurantiaca	2877764	14.3
barcode21	232	0.000541714236		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum	144533	103.8
barcode21	294	0.002120542607		Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Buwchfawromyces	Buwchfawromyces eastonii	512029	406.4
barcode21	280	0.000610585309		Basidiomycota	Agaricomycetes	Agaricales		Tricholomopsis	Tricholomopsis osiliensis	1133749	117.0
barcode21	268	0.000158485715		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum otae	279323	30.4
barcode21	152	0.000986487857		Basidiomycota	Agaricomycetes	Gomphales	Lentariaceae	Lentaria	Lentaria variabilis	2494425	189.0
barcode21	101	0.000144301614		Basidiomycota	Exobasidiomycetes	Georgefischeriales	Tilletiariaceae	Phragmotaenium	Phragmotaenium fulvescens	58916	27.7
barcode21	49	0.001085111975		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Wickerhamiella	Wickerhamiella osmotolerans	2832334	207.9
barcode21	49	0.000584032801		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Wickerhamiella	Wickerhamiella tropicalis	2832335	111.9
barcode21	35	0.000321828190		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Blastobotrys	Blastobotrys chiropterorum	45539	61.7
barcode21	44	0.000136348127		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora	Spathaspora jeffriesii	271282	26.1
barcode21	73	0.000066538156		Basidiomycota	Microbotryomycetes	Heitmaniales	Heitmaniaceae	Heitmania	Heitmania litseae	1985864	12.8
barcode21	168	0.000249737969		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris simmondsii	1918532	47.9
barcode21	180	0.000066657199		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia beerburrumensis	2211343	12.8
barcode21	182	0.000124014326		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia boeremae	2211344	23.8
barcode21	168	0.000213702118		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris woodii	1918535	41.0
barcode21	168	0.000306964378		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sivanesaniana	1918533	58.8
barcode21	168	0.000198399611		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris shoemakeri	1918531	38.0
barcode21	254	0.000226306900		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma pseudopenaeus	2877725	43.4
barcode21	263	0.000221333633		Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella shuangheensis	2877723	42.4
barcode21	92	0.000067674805		Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella tropica	71795	13.0
barcode21	237	0.000409355709		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma europaea	2877726	78.4
barcode21	36	0.000584907126		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma tephrensis	151289	112.1
barcode21	53	0.000867310670		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma	Candidozyma pseudohaemuli	418784	166.2
barcode21	83	0.000061383362		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Fuscohilum	Fuscohilum siciliana	652156	11.8
barcode21	83	0.000322845043		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Verruconis	Verruconis cylindricalis	2854244	61.9
barcode21	73	0.000097688610		Basidiomycota	Microbotryomycetes	Heitmaniales	Heitmaniaceae	Heitmania	Heitmania elacocarpi	1985866	18.7
barcode21	172	0.000141126117		Basidiomycota	Microbotryomycetes	Heitmaniales	Heitmaniaceae	Heitmania	Heitmania tridentata	2877799	27.0
barcode21	49	0.000160606870		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Wickerhamiella	Wickerhamiella sorbophila	45607	30.8
barcode21	51	0.000258205716		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Schizonella	Schizonella caricis-atratae	202755	49.5
barcode21	46	0.000120816289		Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Solaloca	Solaloca norvegica	1300151	23.2
barcode21	137	0.002315305505		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum reginae	2943438	443.7
barcode21	88	0.000166437002		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia xinyuanensis	2775103	31.9
barcode21	125	0.000289529062		Basidiomycota	Microbotryomycetes	Microbotryales	Ustilentylomataceae	Microbotryozyma	Microbotryozyma swertiae	2877801	55.5
barcode21	73	0.000446453370		Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium egoroviorum	3044046	85.6
barcode21	15	0.000084308967		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria urticae	2486201	16.2
barcode21	282	0.000070955986		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta cylindrispora	1858587	13.6
barcode21	162	0.000179276424		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genea	Genea balsleyi	352915	34.4
barcode21	148	0.000826571928		Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia comma	1796078	158.4
barcode21	147	0.000248283808		Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia frangulae	1795741	47.6
barcode21	116	0.001706399335		Ascomycota	Sordariomycetes	Meliolales	Meliolaceae	Meliola	Meliola pottsiae	2681178	327.0
barcode21	58	0.000820919755		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Endogone	Endogone botryocarpus	2704021	157.3
barcode21	30	0.000068480514		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana	35128	13.1
barcode21	257	0.000149547108		Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum lanuginosum	2580354	28.7
barcode21	141	0.000145840469		Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora	Thecaphora australiensis	2301216	27.9
barcode21	14	0.000067836726		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	Hirsutella rhossiliensis	111463	13.0
barcode21	195	0.000396248228		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Pateramycetaceae	Pateramyces	Pateramyces corrientinensis	1395791	75.9
barcode21	70	0.000068107565		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium brooksianum	324673	13.1
barcode21	32	0.002274222287		Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	Alogomyces	Alogomyces tanneri	1395665	435.8
barcode21	32	0.000405826841		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	Powellomyces hirtus	109895	77.8
barcode21	293	0.000823503487		Mucoromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora laevis	78545	157.8
barcode21	161	0.000188955937		Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor lilianae	1776150	36.2
barcode21	206	0.000216470655		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus microsporus	181047	41.5
barcode21	304	0.000166800018		Ascomycota	Dipodascomycetes	Dipodascales		Yarrowia	Yarrowia yakushimensis	1527289	32.0
barcode21	228	0.000147969165		Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia lusitanica	2259113	28.4
barcode21	218	0.000636169508		Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia dunensis	2608273	121.9
barcode21	57	0.000382647511		Mucoromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora spinosa	27374	73.3
barcode21	274	0.000550971421		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Terramyces	Terramyces aquatica	3231536	105.6
barcode21	202	0.000102786832		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita vernicoccora	1055356	19.7
barcode21	129	0.000092020015		Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Arxiozyma	Arxiozyma pintolopesii	278025	17.6
barcode21	273	0.000082069812		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium setariae	1390525	15.7
barcode21	102	0.000793972627		Basidiomycota	Atractiellomycetes	Atractiellales	Hoehnelomycetaceae	Atractiella	Atractiella rhizophila	1938712	152.2
barcode21	177	0.000175499862		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Pseudohyphozyma	Pseudohyphozyma lulangensis	2877814	33.6
barcode21	264	0.000330892117		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella pagnoccae	1651791	63.4
barcode21	45	0.000147284571		Chytridiomycota	Chytridiomycetes	Synchytriales	Synchytriaceae	Synchytrium	Synchytrium microbalum	1806994	28.2
barcode21	174	0.000061420566		Basidiomycota	Pucciniomycetes	Pucciniales	Crossopsoraceae	Stomatisora	Stomatisora psychotriicola	1440432	11.8
barcode21	96	0.000128475307		Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cyanodermella	Cyanodermella oleoligni	1961798	24.6
barcode21	269	0.000201567350		Basidiomycota	Pucciniomycetes	Pucciniales	Phragmidiaceae	Hamaspora	Hamaspora rubi-alceifolii	3125859	38.6
barcode21	230	0.000258328261		Basidiomycota	Pucciniomycetes	Pucciniales	Sphaerophragmiaceae	Dasyspora	Dasyspora frutescentis	1006457	49.5
barcode21	241	0.000111879743		Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Annabella	Annabella australiensis	2676910	21.4
barcode21	297	0.000107936006		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Geotrichum	Geotrichum pseudocandidum	1206149	20.7
barcode21	297	0.000191176254		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Geotrichum	Geotrichum europaeum	1149710	36.6
barcode21	19	0.000305034455		Ascomycota	Sordariomycetes		Atractosporaceae	Atractospora	Atractospora decumbens	1809268	58.5
barcode21	115	0.000298614191		Ascomycota	Dothideomycetes	Kirschsteiniotheliales	Kirschsteiniotheliaceae	Kirschsteiniothelia	Kirschsteiniothelia puerensis	2978459	57.2
barcode21	15	0.000192854888		Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Gloniopsis	Gloniopsis leucaenae	2499430	37.0
barcode21	13	0.000083576636		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria ohnowa	1431946	16.0
barcode21	38	0.000171004596		Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	Neodevriesia kalakoutskii	2950318	32.8
barcode21	83	0.000121289996		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium obovoideum	2956821	23.2
barcode21	32	0.000257113393		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces plurigibbosus	117821	49.3
barcode21	32	0.000109281428		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces acuminatus	4816	20.9
barcode21	32	0.000277438496		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Gaertneriomyces	Gaertneriomyces spectabilis	2750447	53.2
barcode21	32	0.000820306918		Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Phlyctochytrium	Phlyctochytrium californicum	64516	157.2
barcode21	225	0.000263020081		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Angulomycetaceae	Angulomyces	Angulomyces ubonensis	3231530	50.4
barcode21	153	0.000074775707		Chytridiomycota	Chytridiomycetes	Rhizophydiales		Operculomyces	Operculomyces laminatus	382552	14.3
barcode21	220	0.000346710723		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Angulomycetaceae	Angulomyces	Angulomyces solicola	3058948	66.4
barcode21	255	0.000092984534		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Aquamycetaceae	Aquamyces	Aquamyces chlorogonii	1395669	17.8
barcode21	248	0.000288295190		Ascomycota	Trigonopsidomycetes	Trigonopsidales	Trigonopsidaceae	Tortispora	Tortispora agaves	1326894	55.2
barcode21	53	0.000368604498		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma	Candidozyma haemuli	45357	70.6
barcode21	118	0.000255051720		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella elongatula	979695	48.9
barcode21	118	0.000755818694		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Gryganskiella	Gryganskiella cystojenkinii	979690	144.8
barcode21	209	0.000107268087		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum minor	95746	20.6
barcode21	38	0.000090433398		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora beticola	122368	17.3
barcode21	283	0.000064410069		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium wuzhishanense	1390527	12.3
barcode21	74	0.000141103368		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea	Ogataea trehaloabstinens	169509	27.0
barcode21	118	0.001051843152		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Lobosporangium	Lobosporangium transversale	64571	201.6
barcode21	165	0.000695146760		Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium globosum	2877761	133.2
barcode21	165	0.000122379633		Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium mali	2877762	23.5
barcode21	275	0.000449344826		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Starmerella	Starmerella vitae	2596947	86.1
barcode21	66	0.000259242266		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella	Sungouiella intermedia	45354	49.7
barcode21	38	0.000232096237		Ascomycota	Leotiomycetes	Phacidiales		Ramoconidiophora	Ramoconidiophora euphorbiae	2315864	44.5
barcode21	107	0.000109539278		Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Darksidea	Darksidea phi	2704583	21.0
barcode21	219	0.000086144160		Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia	Teunia helanensis	2877730	16.5
barcode21	219	0.000125852698		Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia	Teunia korlaensis	2877732	24.1
barcode21	238	0.000442099008		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Halomycetaceae	Paludomyces	Paludomyces mangrovei	1675846	84.7
barcode21	211	0.000447407834		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Pateramycetaceae	Pateramyces	Pateramyces pingflumenensis	3231534	85.7
barcode21	29	0.006346379866		Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Rhodofomes	Rhodofomes roseus	34475	1216.2
barcode21	215	0.000082063897		Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae			36751	15.7
barcode21	98	0.000060210584		Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	Clydaea	Clydaea vesicula	447962	11.5
barcode21	161	0.000147040341		Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor rudolphii	1776151	28.2
