from	to	rho	from_module	to_module
OTU_184	OTU_70	0.771	2	2
OTU_184	OTU_73	0.829	2	2
OTU_184	OTU_78	0.771	2	2
OTU_184	OTU_79	0.886	2	2
OTU_184	OTU_80	0.943	2	2
OTU_184	OTU_94	0.771	2	2
OTU_184	OTU_95	0.886	2	2
OTU_184	OTU_97	0.714	2	2
OTU_186	OTU_23	0.714	1	1
OTU_186	OTU_230	0.714	1	1
OTU_186	OTU_237	0.829	1	1
OTU_186	OTU_239	0.943	1	1
OTU_186	OTU_242	0.943	1	1
OTU_186	OTU_245	0.714	1	1
OTU_186	OTU_252	0.943	1	1
OTU_186	OTU_255	0.943	1	1
OTU_186	OTU_27	0.943	1	1
OTU_186	OTU_298	0.943	1	1
OTU_186	OTU_302	0.714	1	1
OTU_186	OTU_305	0.943	1	1
OTU_186	OTU_306	0.771	1	4
OTU_186	OTU_31	0.829	1	1
OTU_186	OTU_320	0.829	1	1
OTU_186	OTU_327	0.829	1	1
OTU_186	OTU_330	0.714	1	1
OTU_186	OTU_46	0.943	1	1
OTU_186	OTU_68	0.714	1	1
OTU_186	OTU_71	0.943	1	1
OTU_186	OTU_72	0.829	1	1
OTU_186	OTU_81	0.829	1	1
OTU_186	OTU_86	0.714	1	1
OTU_186	OTU_88	0.943	1	1
OTU_186	OTU_96	0.829	1	1
OTU_189	OTU_194	0.943	2	2
OTU_189	OTU_196	0.886	2	2
OTU_189	OTU_2	0.943	2	2
OTU_189	OTU_20	0.886	2	2
OTU_189	OTU_200	0.886	2	2
OTU_189	OTU_201	0.771	2	2
OTU_189	OTU_202	0.771	2	2
OTU_189	OTU_214	0.714	2	2
OTU_189	OTU_223	0.829	2	2
OTU_189	OTU_225	1	2	2
OTU_189	OTU_228	0.771	2	2
OTU_189	OTU_232	0.886	2	2
OTU_189	OTU_243	0.943	2	2
OTU_189	OTU_246	0.829	2	2
OTU_189	OTU_247	1	2	2
OTU_189	OTU_250	0.943	2	2
OTU_189	OTU_251	0.771	2	2
OTU_189	OTU_253	0.943	2	2
OTU_189	OTU_254	0.771	2	2
OTU_189	OTU_256	0.943	2	2
OTU_189	OTU_259	0.829	2	2
OTU_189	OTU_261	0.943	2	2
OTU_189	OTU_265	0.886	2	2
OTU_189	OTU_269	0.771	2	2
OTU_189	OTU_272	0.771	2	2
OTU_189	OTU_278	0.886	2	2
OTU_189	OTU_281	0.886	2	2
OTU_189	OTU_284	0.943	2	2
OTU_189	OTU_286	1	2	2
OTU_189	OTU_299	0.943	2	2
OTU_189	OTU_303	0.771	2	2
OTU_189	OTU_308	0.829	2	2
OTU_189	OTU_309	1	2	2
OTU_189	OTU_311	0.771	2	2
OTU_189	OTU_314	0.829	2	2
OTU_189	OTU_316	0.771	2	2
OTU_189	OTU_317	0.886	2	2
OTU_189	OTU_318	0.886	2	2
OTU_189	OTU_323	0.714	2	2
OTU_189	OTU_333	1	2	2
OTU_189	OTU_337	0.771	2	2
OTU_189	OTU_340	0.829	2	2
OTU_189	OTU_341	0.943	2	2
OTU_189	OTU_348	0.771	2	2
OTU_189	OTU_350	0.943	2	2
OTU_189	OTU_352	0.943	2	2
OTU_189	OTU_38	0.886	2	2
OTU_189	OTU_39	0.943	2	2
OTU_189	OTU_40	0.886	2	2
OTU_189	OTU_43	0.771	2	2
OTU_189	OTU_45	0.943	2	2
OTU_189	OTU_47	0.943	2	2
OTU_189	OTU_49	0.829	2	2
OTU_189	OTU_5	0.886	2	2
OTU_189	OTU_50	0.886	2	2
OTU_189	OTU_55	0.771	2	2
OTU_189	OTU_61	0.829	2	2
OTU_189	OTU_62	0.943	2	2
OTU_189	OTU_64	0.943	2	2
OTU_189	OTU_66	0.829	2	2
OTU_189	OTU_67	0.771	2	2
OTU_189	OTU_7	0.943	2	2
OTU_189	OTU_70	0.714	2	2
OTU_189	OTU_73	0.771	2	2
OTU_189	OTU_78	0.886	2	2
OTU_189	OTU_79	0.943	2	2
OTU_189	OTU_80	1	2	2
OTU_189	OTU_95	0.943	2	2
OTU_189	OTU_97	0.771	2	2
OTU_19	OTU_210	0.886	1	1
OTU_19	OTU_23	0.771	1	1
OTU_19	OTU_230	0.943	1	1
OTU_19	OTU_234	1	1	1
OTU_19	OTU_237	0.829	1	1
OTU_19	OTU_239	0.771	1	1
OTU_19	OTU_242	0.771	1	1
OTU_19	OTU_245	0.943	1	1
OTU_19	OTU_255	0.771	1	1
OTU_19	OTU_257	0.943	1	1
OTU_19	OTU_26	0.943	1	1
OTU_19	OTU_27	0.771	1	1
OTU_19	OTU_276	0.886	1	1
OTU_19	OTU_279	0.829	1	1
OTU_19	OTU_280	0.771	1	1
OTU_19	OTU_292	0.943	1	1
OTU_19	OTU_294	0.829	1	1
OTU_19	OTU_295	0.771	1	1
OTU_19	OTU_298	0.771	1	1
OTU_19	OTU_300	1	1	1
OTU_19	OTU_302	0.943	1	1
OTU_19	OTU_305	0.771	1	1
OTU_19	OTU_31	0.829	1	1
OTU_19	OTU_320	0.829	1	1
OTU_19	OTU_321	1	1	1
OTU_19	OTU_325	0.771	1	1
OTU_19	OTU_327	0.829	1	1
OTU_19	OTU_329	0.943	1	1
OTU_19	OTU_330	0.943	1	1
OTU_19	OTU_34	1	1	1
OTU_19	OTU_347	0.943	1	1
OTU_19	OTU_4	0.943	1	1
OTU_19	OTU_44	1	1	1
OTU_19	OTU_46	0.771	1	1
OTU_19	OTU_53	0.943	1	1
OTU_19	OTU_58	0.943	1	1
OTU_19	OTU_6	1	1	1
OTU_19	OTU_65	1	1	1
OTU_19	OTU_69	1	1	1
OTU_19	OTU_71	0.771	1	1
OTU_19	OTU_72	0.829	1	1
OTU_19	OTU_81	0.829	1	1
OTU_19	OTU_82	0.771	1	1
OTU_19	OTU_83	0.943	1	1
OTU_19	OTU_85	0.886	1	1
OTU_19	OTU_86	0.943	1	1
OTU_19	OTU_87	0.943	1	1
OTU_19	OTU_88	0.771	1	1
OTU_19	OTU_96	0.829	1	1
OTU_19	OTU_98	1	1	1
OTU_192	OTU_200	0.771	2	2
OTU_192	OTU_201	0.829	2	2
OTU_192	OTU_202	0.829	2	2
OTU_192	OTU_211	0.886	2	2
OTU_192	OTU_214	0.943	2	2
OTU_192	OTU_216	0.943	2	2
OTU_192	OTU_223	0.771	2	2
OTU_192	OTU_228	0.829	2	2
OTU_192	OTU_231	0.943	2	2
OTU_192	OTU_232	0.771	2	2
OTU_192	OTU_238	0.771	2	2
OTU_192	OTU_246	0.771	2	2
OTU_192	OTU_248	0.943	2	2
OTU_192	OTU_251	0.886	2	2
OTU_192	OTU_254	0.886	2	2
OTU_192	OTU_258	0.943	2	2
OTU_192	OTU_259	0.771	2	2
OTU_192	OTU_264	0.771	2	2
OTU_192	OTU_268	0.771	2	2
OTU_192	OTU_269	0.714	2	2
OTU_192	OTU_272	0.714	2	2
OTU_192	OTU_273	0.943	2	2
OTU_192	OTU_275	0.943	2	2
OTU_192	OTU_281	0.771	2	2
OTU_192	OTU_285	0.714	2	2
OTU_192	OTU_287	0.886	2	2
OTU_192	OTU_299	0.714	2	2
OTU_192	OTU_301	0.886	2	2
OTU_192	OTU_303	0.886	2	2
OTU_192	OTU_308	0.771	2	2
OTU_192	OTU_311	0.829	2	2
OTU_192	OTU_314	0.771	2	2
OTU_192	OTU_316	0.714	2	2
OTU_192	OTU_318	0.771	2	2
OTU_192	OTU_323	0.771	2	2
OTU_192	OTU_326	0.943	2	2
OTU_192	OTU_337	0.886	2	2
OTU_192	OTU_338	0.943	2	2
OTU_192	OTU_340	0.771	2	2
OTU_192	OTU_348	0.886	2	2
OTU_192	OTU_36	0.943	2	2
OTU_192	OTU_43	0.829	2	2
OTU_192	OTU_47	0.714	2	2
OTU_192	OTU_49	0.771	2	2
OTU_192	OTU_5	0.771	2	2
OTU_192	OTU_50	0.771	2	2
OTU_192	OTU_55	0.829	2	2
OTU_192	OTU_61	0.771	2	2
OTU_192	OTU_70	0.943	2	2
OTU_192	OTU_73	0.714	2	2
OTU_192	OTU_75	0.771	2	2
OTU_192	OTU_91	0.886	2	2
OTU_192	OTU_94	0.943	2	2
OTU_193	OTU_199	0.771	3	3
OTU_193	OTU_227	0.829	3	3
OTU_193	OTU_229	0.771	3	3
OTU_193	OTU_274	1	3	3
OTU_193	OTU_32	0.771	3	3
OTU_193	OTU_332	0.943	3	3
OTU_193	OTU_93	0.771	3	3
OTU_194	OTU_196	0.943	2	2
OTU_194	OTU_2	1	2	2
OTU_194	OTU_20	0.943	2	2
OTU_194	OTU_200	0.771	2	2
OTU_194	OTU_201	0.714	2	2
OTU_194	OTU_202	0.714	2	2
OTU_194	OTU_223	0.771	2	2
OTU_194	OTU_225	0.943	2	2
OTU_194	OTU_228	0.714	2	2
OTU_194	OTU_232	0.771	2	2
OTU_194	OTU_238	0.771	2	2
OTU_194	OTU_243	1	2	2
OTU_194	OTU_246	0.771	2	2
OTU_194	OTU_247	0.943	2	2
OTU_194	OTU_250	0.886	2	2
OTU_194	OTU_253	0.886	2	2
OTU_194	OTU_256	0.886	2	2
OTU_194	OTU_259	0.771	2	2
OTU_194	OTU_261	0.886	2	2
OTU_194	OTU_264	0.771	2	2
OTU_194	OTU_265	0.943	2	2
OTU_194	OTU_268	0.771	2	2
OTU_194	OTU_269	0.829	2	2
OTU_194	OTU_272	0.829	2	2
OTU_194	OTU_278	0.943	2	2
OTU_194	OTU_281	0.771	2	2
OTU_194	OTU_284	1	2	2
OTU_194	OTU_286	0.943	2	2
OTU_194	OTU_299	0.829	2	2
OTU_194	OTU_308	0.771	2	2
OTU_194	OTU_309	0.943	2	2
OTU_194	OTU_311	0.714	2	2
OTU_194	OTU_314	0.771	2	2
OTU_194	OTU_316	0.829	2	2
OTU_194	OTU_317	0.943	2	2
OTU_194	OTU_318	0.771	2	2
OTU_194	OTU_323	0.771	2	2
OTU_194	OTU_333	0.943	2	2
OTU_194	OTU_340	0.771	2	2
OTU_194	OTU_341	0.886	2	2
OTU_194	OTU_350	0.886	2	2
OTU_194	OTU_352	1	2	2
OTU_194	OTU_38	0.943	2	2
OTU_194	OTU_39	1	2	2
OTU_194	OTU_40	0.943	2	2
OTU_194	OTU_43	0.714	2	2
OTU_194	OTU_45	0.886	2	2
OTU_194	OTU_47	0.829	2	2
OTU_194	OTU_49	0.771	2	2
OTU_194	OTU_5	0.771	2	2
OTU_194	OTU_50	0.771	2	2
OTU_194	OTU_55	0.714	2	2
OTU_194	OTU_61	0.771	2	2
OTU_194	OTU_62	0.886	2	2
OTU_194	OTU_64	0.886	2	2
OTU_194	OTU_66	0.943	2	2
OTU_194	OTU_67	0.886	2	2
OTU_194	OTU_7	0.886	2	2
OTU_194	OTU_73	0.829	2	2
OTU_194	OTU_75	0.771	2	2
OTU_194	OTU_78	0.943	2	2
OTU_194	OTU_79	0.886	2	2
OTU_194	OTU_80	0.943	2	2
OTU_194	OTU_95	0.886	2	2
OTU_194	OTU_97	0.886	2	2
OTU_196	OTU_2	0.943	2	2
OTU_196	OTU_20	1	2	2
OTU_196	OTU_211	0.771	2	2
OTU_196	OTU_223	0.714	2	2
OTU_196	OTU_225	0.886	2	2
OTU_196	OTU_232	0.829	2	2
OTU_196	OTU_238	0.714	2	2
OTU_196	OTU_243	0.943	2	2
OTU_196	OTU_246	0.886	2	2
OTU_196	OTU_247	0.886	2	2
OTU_196	OTU_248	0.714	2	2
OTU_196	OTU_250	0.943	2	2
OTU_196	OTU_253	0.943	2	2
OTU_196	OTU_256	0.943	2	2
OTU_196	OTU_259	0.714	2	2
OTU_196	OTU_261	0.943	2	2
OTU_196	OTU_264	0.886	2	2
OTU_196	OTU_265	1	2	2
OTU_196	OTU_268	0.714	2	2
OTU_196	OTU_269	0.771	2	2
OTU_196	OTU_272	0.771	2	2
OTU_196	OTU_278	0.829	2	2
OTU_196	OTU_28	0.829	2	2
OTU_196	OTU_284	0.943	2	2
OTU_196	OTU_286	0.886	2	2
OTU_196	OTU_299	0.771	2	2
OTU_196	OTU_308	0.714	2	2
OTU_196	OTU_309	0.886	2	2
OTU_196	OTU_314	0.886	2	2
OTU_196	OTU_316	0.771	2	2
OTU_196	OTU_317	1	2	2
OTU_196	OTU_318	0.829	2	2
OTU_196	OTU_333	0.886	2	2
OTU_196	OTU_340	0.714	2	2
OTU_196	OTU_341	0.771	2	2
OTU_196	OTU_350	0.943	2	2
OTU_196	OTU_352	0.943	2	2
OTU_196	OTU_36	0.714	2	2
OTU_196	OTU_38	1	2	2
OTU_196	OTU_39	0.943	2	2
OTU_196	OTU_40	1	2	2
OTU_196	OTU_43	0.771	2	2
OTU_196	OTU_45	0.943	2	2
OTU_196	OTU_47	0.771	2	2
OTU_196	OTU_49	0.714	2	2
OTU_196	OTU_55	0.771	2	2
OTU_196	OTU_61	0.714	2	2
OTU_196	OTU_62	0.943	2	2
OTU_196	OTU_64	0.771	2	2
OTU_196	OTU_66	0.886	2	2
OTU_196	OTU_67	0.943	2	2
OTU_196	OTU_7	0.943	2	2
OTU_196	OTU_73	0.771	2	2
OTU_196	OTU_75	0.714	2	2
OTU_196	OTU_78	1	2	2
OTU_196	OTU_79	0.943	2	2
OTU_196	OTU_80	0.886	2	2
OTU_196	OTU_9	0.829	2	2
OTU_196	OTU_91	0.771	2	2
OTU_196	OTU_94	0.714	2	2
OTU_196	OTU_95	0.771	2	2
OTU_196	OTU_97	0.943	2	2
OTU_199	OTU_229	0.886	3	3
OTU_199	OTU_274	0.771	3	3
OTU_199	OTU_32	0.886	3	3
OTU_199	OTU_332	0.829	3	3
OTU_199	OTU_93	0.886	3	3
OTU_2	OTU_20	0.943	2	2
OTU_2	OTU_200	0.771	2	2
OTU_2	OTU_201	0.714	2	2
OTU_2	OTU_202	0.714	2	2
OTU_2	OTU_223	0.771	2	2
OTU_2	OTU_225	0.943	2	2
OTU_2	OTU_228	0.714	2	2
OTU_2	OTU_232	0.771	2	2
OTU_2	OTU_238	0.771	2	2
OTU_2	OTU_243	1	2	2
OTU_2	OTU_246	0.771	2	2
OTU_2	OTU_247	0.943	2	2
OTU_2	OTU_250	0.886	2	2
OTU_2	OTU_253	0.886	2	2
OTU_2	OTU_256	0.886	2	2
OTU_2	OTU_259	0.771	2	2
OTU_2	OTU_261	0.886	2	2
OTU_2	OTU_264	0.771	2	2
OTU_2	OTU_265	0.943	2	2
OTU_2	OTU_268	0.771	2	2
OTU_2	OTU_269	0.829	2	2
OTU_2	OTU_272	0.829	2	2
OTU_2	OTU_278	0.943	2	2
OTU_2	OTU_281	0.771	2	2
OTU_2	OTU_284	1	2	2
OTU_2	OTU_286	0.943	2	2
OTU_2	OTU_299	0.829	2	2
OTU_2	OTU_308	0.771	2	2
OTU_2	OTU_309	0.943	2	2
OTU_2	OTU_311	0.714	2	2
OTU_2	OTU_314	0.771	2	2
OTU_2	OTU_316	0.829	2	2
OTU_2	OTU_317	0.943	2	2
OTU_2	OTU_318	0.771	2	2
OTU_2	OTU_323	0.771	2	2
OTU_2	OTU_333	0.943	2	2
OTU_2	OTU_340	0.771	2	2
OTU_2	OTU_341	0.886	2	2
OTU_2	OTU_350	0.886	2	2
OTU_2	OTU_352	1	2	2
OTU_2	OTU_38	0.943	2	2
OTU_2	OTU_39	1	2	2
OTU_2	OTU_40	0.943	2	2
OTU_2	OTU_43	0.714	2	2
OTU_2	OTU_45	0.886	2	2
OTU_2	OTU_47	0.829	2	2
OTU_2	OTU_49	0.771	2	2
OTU_2	OTU_5	0.771	2	2
OTU_2	OTU_50	0.771	2	2
OTU_2	OTU_55	0.714	2	2
OTU_2	OTU_61	0.771	2	2
OTU_2	OTU_62	0.886	2	2
OTU_2	OTU_64	0.886	2	2
OTU_2	OTU_66	0.943	2	2
OTU_2	OTU_67	0.886	2	2
OTU_2	OTU_7	0.886	2	2
OTU_2	OTU_73	0.829	2	2
OTU_2	OTU_75	0.771	2	2
OTU_2	OTU_78	0.943	2	2
OTU_2	OTU_79	0.886	2	2
OTU_2	OTU_80	0.943	2	2
OTU_2	OTU_95	0.886	2	2
OTU_2	OTU_97	0.886	2	2
OTU_20	OTU_211	0.771	2	2
OTU_20	OTU_223	0.714	2	2
OTU_20	OTU_225	0.886	2	2
OTU_20	OTU_232	0.829	2	2
OTU_20	OTU_238	0.714	2	2
OTU_20	OTU_243	0.943	2	2
OTU_20	OTU_246	0.886	2	2
OTU_20	OTU_247	0.886	2	2
OTU_20	OTU_248	0.714	2	2
OTU_20	OTU_250	0.943	2	2
OTU_20	OTU_253	0.943	2	2
OTU_20	OTU_256	0.943	2	2
OTU_20	OTU_259	0.714	2	2
OTU_20	OTU_261	0.943	2	2
OTU_20	OTU_264	0.886	2	2
OTU_20	OTU_265	1	2	2
OTU_20	OTU_268	0.714	2	2
OTU_20	OTU_269	0.771	2	2
OTU_20	OTU_272	0.771	2	2
OTU_20	OTU_278	0.829	2	2
OTU_20	OTU_28	0.829	2	2
OTU_20	OTU_284	0.943	2	2
OTU_20	OTU_286	0.886	2	2
OTU_20	OTU_299	0.771	2	2
OTU_20	OTU_308	0.714	2	2
OTU_20	OTU_309	0.886	2	2
OTU_20	OTU_314	0.886	2	2
OTU_20	OTU_316	0.771	2	2
OTU_20	OTU_317	1	2	2
OTU_20	OTU_318	0.829	2	2
OTU_20	OTU_333	0.886	2	2
OTU_20	OTU_340	0.714	2	2
OTU_20	OTU_341	0.771	2	2
OTU_20	OTU_350	0.943	2	2
OTU_20	OTU_352	0.943	2	2
OTU_20	OTU_36	0.714	2	2
OTU_20	OTU_38	1	2	2
OTU_20	OTU_39	0.943	2	2
OTU_20	OTU_40	1	2	2
OTU_20	OTU_43	0.771	2	2
OTU_20	OTU_45	0.943	2	2
OTU_20	OTU_47	0.771	2	2
OTU_20	OTU_49	0.714	2	2
OTU_20	OTU_55	0.771	2	2
OTU_20	OTU_61	0.714	2	2
OTU_20	OTU_62	0.943	2	2
OTU_20	OTU_64	0.771	2	2
OTU_20	OTU_66	0.886	2	2
OTU_20	OTU_67	0.943	2	2
OTU_20	OTU_7	0.943	2	2
OTU_20	OTU_73	0.771	2	2
OTU_20	OTU_75	0.714	2	2
OTU_20	OTU_78	1	2	2
OTU_20	OTU_79	0.943	2	2
OTU_20	OTU_80	0.886	2	2
OTU_20	OTU_9	0.829	2	2
OTU_20	OTU_91	0.771	2	2
OTU_20	OTU_94	0.714	2	2
OTU_20	OTU_95	0.771	2	2
OTU_20	OTU_97	0.943	2	2
OTU_200	OTU_201	0.943	2	2
OTU_200	OTU_202	0.943	2	2
OTU_200	OTU_214	0.829	2	2
OTU_200	OTU_223	0.886	2	2
OTU_200	OTU_225	0.886	2	2
OTU_200	OTU_228	0.943	2	2
OTU_200	OTU_231	0.886	2	2
OTU_200	OTU_232	0.829	2	2
OTU_200	OTU_238	0.714	2	2
OTU_200	OTU_243	0.771	2	2
OTU_200	OTU_246	0.714	2	2
OTU_200	OTU_247	0.886	2	2
OTU_200	OTU_248	0.714	2	2
OTU_200	OTU_250	0.771	2	2
OTU_200	OTU_251	0.943	2	2
OTU_200	OTU_253	0.771	2	2
OTU_200	OTU_254	0.943	2	2
OTU_200	OTU_256	0.771	2	2
OTU_200	OTU_259	0.886	2	2
OTU_200	OTU_261	0.771	2	2
OTU_200	OTU_268	0.714	2	2
OTU_200	OTU_269	0.771	2	2
OTU_200	OTU_272	0.771	2	2
OTU_200	OTU_278	0.829	2	2
OTU_200	OTU_281	1	2	2
OTU_200	OTU_284	0.771	2	2
OTU_200	OTU_286	0.886	2	2
OTU_200	OTU_287	0.771	2	2
OTU_200	OTU_299	0.943	2	2
OTU_200	OTU_301	0.771	2	2
OTU_200	OTU_303	0.943	2	2
OTU_200	OTU_308	0.886	2	2
OTU_200	OTU_309	0.886	2	2
OTU_200	OTU_311	0.943	2	2
OTU_200	OTU_314	0.714	2	2
OTU_200	OTU_316	0.771	2	2
OTU_200	OTU_318	0.829	2	2
OTU_200	OTU_323	0.829	2	2
OTU_200	OTU_333	0.886	2	2
OTU_200	OTU_337	0.943	2	2
OTU_200	OTU_338	0.886	2	2
OTU_200	OTU_340	0.886	2	2
OTU_200	OTU_341	0.943	2	2
OTU_200	OTU_348	0.943	2	2
OTU_200	OTU_350	0.771	2	2
OTU_200	OTU_352	0.771	2	2
OTU_200	OTU_36	0.714	2	2
OTU_200	OTU_39	0.771	2	2
OTU_200	OTU_43	0.771	2	2
OTU_200	OTU_45	0.771	2	2
OTU_200	OTU_47	0.943	2	2
OTU_200	OTU_49	0.886	2	2
OTU_200	OTU_5	1	2	2
OTU_200	OTU_50	1	2	2
OTU_200	OTU_55	0.771	2	2
OTU_200	OTU_61	0.886	2	2
OTU_200	OTU_62	0.771	2	2
OTU_200	OTU_64	0.943	2	2
OTU_200	OTU_66	0.714	2	2
OTU_200	OTU_7	0.771	2	2
OTU_200	OTU_70	0.829	2	2
OTU_200	OTU_73	0.771	2	2
OTU_200	OTU_75	0.714	2	2
OTU_200	OTU_79	0.771	2	2
OTU_200	OTU_80	0.886	2	2
OTU_200	OTU_94	0.714	2	2
OTU_200	OTU_95	0.943	2	2
OTU_201	OTU_202	1	2	2
OTU_201	OTU_211	0.714	2	2
OTU_201	OTU_214	0.771	2	2
OTU_201	OTU_216	0.771	2	2
OTU_201	OTU_223	0.771	2	2
OTU_201	OTU_225	0.771	2	2
OTU_201	OTU_228	1	2	2
OTU_201	OTU_231	0.943	2	2
OTU_201	OTU_232	0.771	2	2
OTU_201	OTU_238	0.771	2	2
OTU_201	OTU_243	0.714	2	2
OTU_201	OTU_247	0.771	2	2
OTU_201	OTU_248	0.771	2	2
OTU_201	OTU_251	0.886	2	2
OTU_201	OTU_254	0.886	2	2
OTU_201	OTU_258	0.771	2	2
OTU_201	OTU_259	0.771	2	2
OTU_201	OTU_268	0.771	2	2
OTU_201	OTU_269	0.886	2	2
OTU_201	OTU_272	0.714	2	2
OTU_201	OTU_273	0.771	2	2
OTU_201	OTU_275	0.771	2	2
OTU_201	OTU_278	0.771	2	2
OTU_201	OTU_281	0.943	2	2
OTU_201	OTU_284	0.714	2	2
OTU_201	OTU_286	0.771	2	2
OTU_201	OTU_287	0.886	2	2
OTU_201	OTU_299	0.886	2	2
OTU_201	OTU_301	0.886	2	2
OTU_201	OTU_303	0.886	2	2
OTU_201	OTU_308	0.943	2	2
OTU_201	OTU_309	0.771	2	2
OTU_201	OTU_311	1	2	2
OTU_201	OTU_316	0.886	2	2
OTU_201	OTU_318	0.771	2	2
OTU_201	OTU_323	0.943	2	2
OTU_201	OTU_326	0.771	2	2
OTU_201	OTU_333	0.771	2	2
OTU_201	OTU_337	0.886	2	2
OTU_201	OTU_338	0.943	2	2
OTU_201	OTU_340	0.771	2	2
OTU_201	OTU_341	0.829	2	2
OTU_201	OTU_348	0.886	2	2
OTU_201	OTU_352	0.714	2	2
OTU_201	OTU_36	0.771	2	2
OTU_201	OTU_39	0.714	2	2
OTU_201	OTU_43	0.829	2	2
OTU_201	OTU_47	0.886	2	2
OTU_201	OTU_49	0.771	2	2
OTU_201	OTU_5	0.943	2	2
OTU_201	OTU_50	0.943	2	2
OTU_201	OTU_61	0.943	2	2
OTU_201	OTU_64	0.829	2	2
OTU_201	OTU_66	0.771	2	2
OTU_201	OTU_70	0.771	2	2
OTU_201	OTU_73	0.886	2	2
OTU_201	OTU_75	0.771	2	2
OTU_201	OTU_80	0.771	2	2
OTU_201	OTU_91	0.714	2	2
OTU_201	OTU_94	0.771	2	2
OTU_201	OTU_95	0.829	2	2
OTU_202	OTU_211	0.714	2	2
OTU_202	OTU_214	0.771	2	2
OTU_202	OTU_216	0.771	2	2
OTU_202	OTU_223	0.771	2	2
OTU_202	OTU_225	0.771	2	2
OTU_202	OTU_228	1	2	2
OTU_202	OTU_231	0.943	2	2
OTU_202	OTU_232	0.771	2	2
OTU_202	OTU_238	0.771	2	2
OTU_202	OTU_243	0.714	2	2
OTU_202	OTU_247	0.771	2	2
OTU_202	OTU_248	0.771	2	2
OTU_202	OTU_251	0.886	2	2
OTU_202	OTU_254	0.886	2	2
OTU_202	OTU_258	0.771	2	2
OTU_202	OTU_259	0.771	2	2
OTU_202	OTU_268	0.771	2	2
OTU_202	OTU_269	0.886	2	2
OTU_202	OTU_272	0.714	2	2
OTU_202	OTU_273	0.771	2	2
OTU_202	OTU_275	0.771	2	2
OTU_202	OTU_278	0.771	2	2
OTU_202	OTU_281	0.943	2	2
OTU_202	OTU_284	0.714	2	2
OTU_202	OTU_286	0.771	2	2
OTU_202	OTU_287	0.886	2	2
OTU_202	OTU_299	0.886	2	2
OTU_202	OTU_301	0.886	2	2
OTU_202	OTU_303	0.886	2	2
OTU_202	OTU_308	0.943	2	2
OTU_202	OTU_309	0.771	2	2
OTU_202	OTU_311	1	2	2
OTU_202	OTU_316	0.886	2	2
OTU_202	OTU_318	0.771	2	2
OTU_202	OTU_323	0.943	2	2
OTU_202	OTU_326	0.771	2	2
OTU_202	OTU_333	0.771	2	2
OTU_202	OTU_337	0.886	2	2
OTU_202	OTU_338	0.943	2	2
OTU_202	OTU_340	0.771	2	2
OTU_202	OTU_341	0.829	2	2
OTU_202	OTU_348	0.886	2	2
OTU_202	OTU_352	0.714	2	2
OTU_202	OTU_36	0.771	2	2
OTU_202	OTU_39	0.714	2	2
OTU_202	OTU_43	0.829	2	2
OTU_202	OTU_47	0.886	2	2
OTU_202	OTU_49	0.771	2	2
OTU_202	OTU_5	0.943	2	2
OTU_202	OTU_50	0.943	2	2
OTU_202	OTU_61	0.943	2	2
OTU_202	OTU_64	0.829	2	2
OTU_202	OTU_66	0.771	2	2
OTU_202	OTU_70	0.771	2	2
OTU_202	OTU_73	0.886	2	2
OTU_202	OTU_75	0.771	2	2
OTU_202	OTU_80	0.771	2	2
OTU_202	OTU_91	0.714	2	2
OTU_202	OTU_94	0.771	2	2
OTU_202	OTU_95	0.829	2	2
OTU_210	OTU_230	0.829	1	1
OTU_210	OTU_234	0.886	1	1
OTU_210	OTU_245	0.829	1	1
OTU_210	OTU_257	0.771	1	1
OTU_210	OTU_26	0.771	1	1
OTU_210	OTU_276	0.829	1	1
OTU_210	OTU_280	0.714	1	1
OTU_210	OTU_292	0.943	1	1
OTU_210	OTU_294	0.829	1	1
OTU_210	OTU_3	0.829	1	1
OTU_210	OTU_300	0.886	1	1
OTU_210	OTU_302	0.829	1	1
OTU_210	OTU_321	0.886	1	1
OTU_210	OTU_325	0.714	1	1
OTU_210	OTU_329	0.771	1	1
OTU_210	OTU_330	0.829	1	1
OTU_210	OTU_34	0.886	1	1
OTU_210	OTU_347	0.771	1	1
OTU_210	OTU_4	0.714	1	1
OTU_210	OTU_44	0.886	1	1
OTU_210	OTU_53	0.771	1	1
OTU_210	OTU_56	0.714	1	1
OTU_210	OTU_58	0.771	1	1
OTU_210	OTU_6	0.886	1	1
OTU_210	OTU_65	0.886	1	1
OTU_210	OTU_69	0.886	1	1
OTU_210	OTU_82	0.771	1	1
OTU_210	OTU_83	0.943	1	1
OTU_210	OTU_86	0.829	1	1
OTU_210	OTU_87	0.771	1	1
OTU_210	OTU_98	0.886	1	1
OTU_211	OTU_214	0.771	2	2
OTU_211	OTU_216	0.943	2	2
OTU_211	OTU_228	0.714	2	2
OTU_211	OTU_231	0.771	2	2
OTU_211	OTU_232	0.771	2	2
OTU_211	OTU_238	0.771	2	2
OTU_211	OTU_246	0.771	2	2
OTU_211	OTU_248	0.943	2	2
OTU_211	OTU_250	0.714	2	2
OTU_211	OTU_253	0.714	2	2
OTU_211	OTU_256	0.714	2	2
OTU_211	OTU_258	0.943	2	2
OTU_211	OTU_261	0.714	2	2
OTU_211	OTU_264	0.943	2	2
OTU_211	OTU_265	0.771	2	2
OTU_211	OTU_268	0.771	2	2
OTU_211	OTU_269	0.829	2	2
